"","gutenberg_id","oraciones"
"2919",1661,"there is ever a flaw, however, in the best laid of human plans, and the murderers of john openshaw were never to receive the orange pips which would show them that another, as cunning and as resolute as themselves, was upon their track."
"2920",1661,"very long and very severe were the equinoctial gales that year."
"2921",1661,"we waited long for news of the ""lone star"" of savannah, but none ever reached us."
"2922",1661,"we did at last hear that somewhere far out in the atlantic a shattered stern-post of a boat was seen swinging in the trough of a wave, with the letters ""l."
"2923",1661,"s."" carved upon it, and that is all which we shall ever know of the fate of the ""lone star."""
"2924",1661,"adventure vi."
"2925",1661,"the man with the twisted lip  isa whitney, brother of the late elias whitney, d.d., principal of the theological college of st."
"2926",1661,"george's, was much addicted to opium."
"2927",1661,"the habit grew upon him, as i understand, from some foolish freak when he was at college; for having read de quincey's description of his dreams and sensations, he had drenched his tobacco with laudanum in an attempt to produce the same effects."
"2928",1661,"he found, as so many more have done, that the practice is easier to attain than to get rid of, and for many years he continued to be a slave to the drug, an object of mingled horror and pity to his friends and relatives."
"2929",1661,"i can see him now, with yellow, pasty face, drooping lids, and pin-point pupils, all huddled in a chair, the wreck and ruin of a noble man."
"2930",1661,"one night--it was in june, '89--there came a ring to my bell, about the hour when a man gives his first yawn and glances at the clock."
"2931",1661,"i sat up in my chair, and my wife laid her needle-work down in her lap and made a little face of disappointment."
"2932",1661,"""a patient!"""
"2933",1661,"said she."
"2934",1661,"""you'll have to go out."""
"2935",1661,"i groaned, for i was newly come back from a weary day."
"2936",1661,"we heard the door open, a few hurried words, and then quick steps upon the linoleum."
"2937",1661,"our own door flew open, and a lady, clad in some dark-coloured stuff, with a black veil, entered the room."
"2938",1661,"""you will excuse my calling so late,"" she began, and then, suddenly losing her self-control, she ran forward, threw her arms about my wife's neck, and sobbed upon her shoulder."
"2939",1661,"""oh, i'm in such trouble!"""
"2940",1661,"she cried; ""i do so want a little help."""
"2941",1661,"""why,"" said my wife, pulling up her veil, ""it is kate whitney."
"2942",1661,"how you startled me, kate!"
"2943",1661,"i had not an idea who you were when you came in."""
"2944",1661,"""i didn't know what to do, so i came straight to you."""
"2945",1661,"that was always the way."
"2946",1661,"folk who were in grief came to my wife like birds to a light-house."
"2947",1661,"""it was very sweet of you to come."
"2948",1661,"now, you must have some wine and water, and sit here comfortably and tell us all about it."
"2949",1661,"or should you rather that i sent james off to bed?"""
"2950",1661,"""oh, no, no!"
"2951",1661,"i want the doctor's advice and help, too."
"2952",1661,"it's about isa."
"2953",1661,"he has not been home for two days."
"2954",1661,"i am so frightened about him!"""
"2955",1661,"it was not the first time that she had spoken to us of her husband's trouble, to me as a doctor, to my wife as an old friend and school companion."
"2956",1661,"we soothed and comforted her by such words as we could find."
"2957",1661,"did she know where her husband was?"
"2958",1661,"was it possible that we could bring him back to her?"
"2959",1661,"it seems that it was."
"2960",1661,"she had the surest information that of late he had, when the fit was on him, made use of an opium den in the farthest east of the city."
"2961",1661,"hitherto his orgies had always been confined to one day, and he had come back, twitching and shattered, in the evening."
"2962",1661,"but now the spell had been upon him eight-and-forty hours, and he lay there, doubtless among the dregs of the docks, breathing in the poison or sleeping off the effects."
"2963",1661,"there he was to be found, she was sure of it, at the bar of gold, in upper swandam lane."
"2964",1661,"but what was she to do?"
"2965",1661,"how could she, a young and timid woman, make her way into such a place and pluck her husband out from among the ruffians who surrounded him?"
"2966",1661,"there was the case, and of course there was but one way out of it."
"2967",1661,"might i not escort her to this place?"
"2968",1661,"and then, as a second thought, why should she come at all?"
"2969",1661,"i was isa whitney's medical adviser, and as such i had influence over him."
"2970",1661,"i could manage it better if i were alone."
"2971",1661,"i promised her on my word that i would send him home in a cab within two hours if he were indeed at the address which she had given me."
"2972",1661,"and so in ten minutes i had left my armchair and cheery sitting-room behind me, and was speeding eastward in a hansom on a strange errand, as it seemed to me at the time, though the future only could show how strange it was to be."
"2973",1661,"but there was no great difficulty in the first stage of my adventure."
"2974",1661,"upper swandam lane is a vile alley lurking behind the high wharves which line the north side of the river to the east of london bridge."
"2975",1661,"between a slop-shop and a gin-shop, approached by a steep flight of steps leading down to a black gap like the mouth of a cave, i found the den of which i was in search."
"2976",1661,"ordering my cab to wait, i passed down the steps, worn hollow in the centre by the ceaseless tread of drunken feet; and by the light of a flickering oil-lamp above the door i found the latch and made my way into a long, low room, thick and heavy with the brown opium smoke, and terraced with wooden berths, like the forecastle of an emigrant ship."
"2977",1661,"through the gloom one could dimly catch a glimpse of bodies lying in strange fantastic poses, bowed shoulders, bent knees, heads thrown back, and chins pointing upward, with here and there a dark, lack-lustre eye turned upon the newcomer."
"2978",1661,"out of the black shadows there glimmered little red circles of light, now bright, now faint, as the burning poison waxed or waned in the bowls of the metal pipes."
"2979",1661,"the most lay silent, but some muttered to themselves, and others talked together in a strange, low, monotonous voice, their conversation coming in gushes, and then suddenly tailing off into silence, each mumbling out his own thoughts and paying little heed to the words of his neighbour."
"2980",1661,"at the farther end was a small brazier of burning charcoal, beside which on a three-legged wooden stool there sat a tall, thin old man, with his jaw resting upon his two fists, and his elbows upon his knees, staring into the fire."
"2981",1661,"as i entered, a sallow malay attendant had hurried up with a pipe for me and a supply of the drug, beckoning me to an empty berth."
"2982",1661,"""thank you."
"2983",1661,"i have not come to stay,"" said i."
"2984",1661,"""there is a friend of mine here, mr."
"2985",1661,"isa whitney, and i wish to speak with him."""
"2986",1661,"there was a movement and an exclamation from my right, and peering through the gloom, i saw whitney, pale, haggard, and unkempt, staring out at me."
"2987",1661,"""my god!"
"2988",1661,"it's watson,"" said he."
"2989",1661,"he was in a pitiable state of reaction, with every nerve in a twitter."
"2990",1661,"""i say, watson, what o'clock is it?"""
"2991",1661,"""nearly eleven."""
"2992",1661,"""of what day?"""
"2993",1661,"""of friday, june 19th."""
"2994",1661,"""good heavens!"
"2995",1661,"i thought it was wednesday."
"2996",1661,"it is wednesday."
"2997",1661,"what d'you want to frighten a chap for?"""
"2998",1661,"he sank his face onto his arms and began to sob in a high treble key."
"2999",1661,"""i tell you that it is friday, man."
"3000",1661,"your wife has been waiting this two days for you."
"3001",1661,"you should be ashamed of yourself!"""
"3002",1661,"""so i am."
"3003",1661,"but you've got mixed, watson, for i have only been here a few hours, three pipes, four pipes--i forget how many."
"3004",1661,"but i'll go home with you."
"3005",1661,"i wouldn't frighten kate--poor little kate."
"3006",1661,"give me your hand!"
"3007",1661,"have you a cab?"""
"3008",1661,"""yes, i have one waiting."""
"3009",1661,"""then i shall go in it."
"3010",1661,"but i must owe something."
"3011",1661,"find what i owe, watson."
"3012",1661,"i am all off colour."
"3013",1661,"i can do nothing for myself."""
"3014",1661,"i walked down the narrow passage between the double row of sleepers, holding my breath to keep out the vile, stupefying fumes of the drug, and looking about for the manager."
"3015",1661,"as i passed the tall man who sat by the brazier i felt a sudden pluck at my skirt, and a low voice whispered, ""walk past me, and then look back at me."""
"3016",1661,"the words fell quite distinctly upon my ear."
"3017",1661,"i glanced down."
"3018",1661,"they could only have come from the old man at my side, and yet he sat now as absorbed as ever, very thin, very wrinkled, bent with age, an opium pipe dangling down from between his knees, as though it had dropped in sheer lassitude from his fingers."
"3019",1661,"i took two steps forward and looked back."
"3020",1661,"it took all my self-control to prevent me from breaking out into a cry of astonishment."
"3021",1661,"he had turned his back so that none could see him but i."
"3022",1661,"his form had filled out, his wrinkles were gone, the dull eyes had regained their fire, and there, sitting by the fire and grinning at my surprise, was none other than sherlock holmes."
"3023",1661,"he made a slight motion to me to approach him, and instantly, as he turned his face half round to the company once more, subsided into a doddering, loose-lipped senility."
"3024",1661,"""holmes!"""
"3025",1661,"i whispered, ""what on earth are you doing in this den?"""
"3026",1661,"""as low as you can,"" he answered; ""i have excellent ears."
"3027",1661,"if you would have the great kindness to get rid of that sottish friend of yours i should be exceedingly glad to have a little talk with you."""
"3028",1661,"""i have a cab outside."""
"3029",1661,"""then pray send him home in it."
"3030",1661,"you may safely trust him, for he appears to be too limp to get into any mischief."
"3031",1661,"i should recommend you also to send a note by the cabman to your wife to say that you have thrown in your lot with me."
"3032",1661,"if you will wait outside, i shall be with you in five minutes."""
"3033",1661,"it was difficult to refuse any of sherlock holmes' requests, for they were always so exceedingly definite, and put forward with such a quiet air of mastery."
"3034",1661,"i felt, however, that when whitney was once confined in the cab my mission was practically accomplished; and for the rest, i could not wish anything better than to be associated with my friend in one of those singular adventures which were the normal condition of his existence."
"3035",1661,"in a few minutes i had written my note, paid whitney's bill, led him out to the cab, and seen him driven through the darkness."
"3036",1661,"in a very short time a decrepit figure had emerged from the opium den, and i was walking down the street with sherlock holmes."
"3037",1661,"for two streets he shuffled along with a bent back and an uncertain foot."
"3038",1661,"then, glancing quickly round, he straightened himself out and burst into a hearty fit of laughter."
"3039",1661,"""i suppose, watson,"" said he, ""that you imagine that i have added opium-smoking to cocaine injections, and all the other little weaknesses on which you have favoured me with your medical views."""
"3040",1661,"""i was certainly surprised to find you there."""
"3041",1661,"""but not more so than i to find you."""
"3042",1661,"""i came to find a friend."""
"3043",1661,"""and i to find an enemy."""
"3044",1661,"""an enemy?"""
"3045",1661,"""yes; one of my natural enemies, or, shall i say, my natural prey."
"3046",1661,"briefly, watson, i am in the midst of a very remarkable inquiry, and i have hoped to find a clue in the incoherent ramblings of these sots, as i have done before now."
"3047",1661,"had i been recognised in that den my life would not have been worth an hour's purchase; for i have used it before now for my own purposes, and the rascally lascar who runs it has sworn to have vengeance upon me."
"3048",1661,"there is a trap-door at the back of that building, near the corner of paul's wharf, which could tell some strange tales of what has passed through it upon the moonless nights."""
"3049",1661,"""what!"
"3050",1661,"you do not mean bodies?"""
"3051",1661,"""ay, bodies, watson."
"3052",1661,"we should be rich men if we had 1000 pounds for every poor devil who has been done to death in that den."
"3053",1661,"it is the vilest murder-trap on the whole riverside, and i fear that neville st."
"3054",1661,"clair has entered it never to leave it more."
"3055",1661,"but our trap should be here."""
"3056",1661,"he put his two forefingers between his teeth and whistled shrilly--a signal which was answered by a similar whistle from the distance, followed shortly by the rattle of wheels and the clink of horses' hoofs."
"3057",1661,"""now, watson,"" said holmes, as a tall dog-cart dashed up through the gloom, throwing out two golden tunnels of yellow light from its side lanterns."
"3058",1661,"""you'll come with me, won't you?"""
"3059",1661,"""if i can be of use."""
"3060",1661,"""oh, a trusty comrade is always of use; and a chronicler still more so."
"3061",1661,"my room at the cedars is a double-bedded one."""
"3062",1661,"""the cedars?"""
"3063",1661,"""yes; that is mr."
"3064",1661,"st."
"3065",1661,"clair's house."
"3066",1661,"i am staying there while i conduct the inquiry."""
"3067",1661,"""where is it, then?"""
"3068",1661,"""near lee, in kent."
"3069",1661,"we have a seven-mile drive before us."""
"3070",1661,"""but i am all in the dark."""
"3071",1661,"""of course you are."
"3072",1661,"you'll know all about it presently."
"3073",1661,"jump up here."
"3074",1661,"all right, john; we shall not need you."
"3075",1661,"here's half a crown."
"3076",1661,"look out for me to-morrow, about eleven."
"3077",1661,"give her her head."
"3078",1661,"so long, then!"""
"3079",1661,"he flicked the horse with his whip, and we dashed away through the endless succession of sombre and deserted streets, which widened gradually, until we were flying across a broad balustraded bridge, with the murky river flowing sluggishly beneath us."
"3080",1661,"beyond lay another dull wilderness of bricks and mortar, its silence broken only by the heavy, regular footfall of the policeman, or the songs and shouts of some belated party of revellers."
"3081",1661,"a dull wrack was drifting slowly across the sky, and a star or two twinkled dimly here and there through the rifts of the clouds."
"3082",1661,"holmes drove in silence, with his head sunk upon his breast, and the air of a man who is lost in thought, while i sat beside him, curious to learn what this new quest might be which seemed to tax his powers so sorely, and yet afraid to break in upon the current of his thoughts."
"3083",1661,"we had driven several miles, and were beginning to get to the fringe of the belt of suburban villas, when he shook himself, shrugged his shoulders, and lit up his pipe with the air of a man who has satisfied himself that he is acting for the best."
"3084",1661,"""you have a grand gift of silence, watson,"" said he."
"3085",1661,"""it makes you quite invaluable as a companion."
"3086",1661,"'pon my word, it is a great thing for me to have someone to talk to, for my own thoughts are not over-pleasant."
"3087",1661,"i was wondering what i should say to this dear little woman to-night when she meets me at the door."""
"3088",1661,"""you forget that i know nothing about it."""
"3089",1661,"""i shall just have time to tell you the facts of the case before we get to lee."
"3090",1661,"it seems absurdly simple, and yet, somehow i can get nothing to go upon."
"3091",1661,"there's plenty of thread, no doubt, but i can't get the end of it into my hand."
"3092",1661,"now, i'll state the case clearly and concisely to you, watson, and maybe you can see a spark where all is dark to me."""
"3093",1661,"""proceed, then."""
"3094",1661,"""some years ago--to be definite, in may, 1884--there came to lee a gentleman, neville st."
"3095",1661,"clair by name, who appeared to have plenty of money."
"3096",1661,"he took a large villa, laid out the grounds very nicely, and lived generally in good style."
"3097",1661,"by degrees he made friends in the neighbourhood, and in 1887 he married the daughter of a local brewer, by whom he now has two children."
"3098",1661,"he had no occupation, but was interested in several companies and went into town as a rule in the morning, returning by the 5:14 from cannon street every night."
"3099",1661,"mr."
"3100",1661,"st."
"3101",1661,"clair is now thirty-seven years of age, is a man of temperate habits, a good husband, a very affectionate father, and a man who is popular with all who know him."
"3102",1661,"i may add that his whole debts at the present moment, as far as we have been able to ascertain, amount to 88 pounds 10s., while he has 220 pounds standing to his credit in the capital and counties bank."
"3103",1661,"there is no reason, therefore, to think that money troubles have been weighing upon his mind."
"3104",1661,"""last monday mr."
"3105",1661,"neville st."
"3106",1661,"clair went into town rather earlier than usual, remarking before he started that he had two important commissions to perform, and that he would bring his little boy home a box of bricks."
"3107",1661,"now, by the merest chance, his wife received a telegram upon this same monday, very shortly after his departure, to the effect that a small parcel of considerable value which she had been expecting was waiting for her at the offices of the aberdeen shipping company."
"3108",1661,"now, if you are well up in your london, you will know that the office of the company is in fresno street, which branches out of upper swandam lane, where you found me to-night."
"3109",1661,"mrs."
"3110",1661,"st."
"3111",1661,"clair had her lunch, started for the city, did some shopping, proceeded to the company's office, got her packet, and found herself at exactly 4:35 walking through swandam lane on her way back to the station."
"3112",1661,"have you followed me so far?"""
"3113",1661,"""it is very clear."""
"3114",1661,"""if you remember, monday was an exceedingly hot day, and mrs."
"3115",1661,"st."
"3116",1661,"clair walked slowly, glancing about in the hope of seeing a cab, as she did not like the neighbourhood in which she found herself."
"3117",1661,"while she was walking in this way down swandam lane, she suddenly heard an ejaculation or cry, and was struck cold to see her husband looking down at her and, as it seemed to her, beckoning to her from a second-floor window."
"3118",1661,"the window was open, and she distinctly saw his face, which she describes as being terribly agitated."
"3119",1661,"he waved his hands frantically to her, and then vanished from the window so suddenly that it seemed to her that he had been plucked back by some irresistible force from behind."
"3120",1661,"one singular point which struck her quick feminine eye was that although he wore some dark coat, such as he had started to town in, he had on neither collar nor necktie."
"3121",1661,"""convinced that something was amiss with him, she rushed down the steps--for the house was none other than the opium den in which you found me to-night--and running through the front room she attempted to ascend the stairs which led to the first floor."
"3122",1661,"at the foot of the stairs, however, she met this lascar scoundrel of whom i have spoken, who thrust her back and, aided by a dane, who acts as assistant there, pushed her out into the street."
"3123",1661,"filled with the most maddening doubts and fears, she rushed down the lane and, by rare good-fortune, met in fresno street a number of constables with an inspector, all on their way to their beat."
"3124",1661,"the inspector and two men accompanied her back, and in spite of the continued resistance of the proprietor, they made their way to the room in which mr."
"3125",1661,"st."
"3126",1661,"clair had last been seen."
"3127",1661,"there was no sign of him there."
"3128",1661,"in fact, in the whole of that floor there was no one to be found save a crippled wretch of hideous aspect, who, it seems, made his home there."
"3129",1661,"both he and the lascar stoutly swore that no one else had been in the front room during the afternoon."
"3130",1661,"so determined was their denial that the inspector was staggered, and had almost come to believe that mrs."
"3131",1661,"st."
"3132",1661,"clair had been deluded when, with a cry, she sprang at a small deal box which lay upon the table and tore the lid from it."
"3133",1661,"out there fell a cascade of children's bricks."
"3134",1661,"it was the toy which he had promised to bring home."
"3135",1661,"""this discovery, and the evident confusion which the cripple showed, made the inspector realise that the matter was serious."
"3136",1661,"the rooms were carefully examined, and results all pointed to an abominable crime."
"3137",1661,"the front room was plainly furnished as a sitting-room and led into a small bedroom, which looked out upon the back of one of the wharves."
"3138",1661,"between the wharf and the bedroom window is a narrow strip, which is dry at low tide but is covered at high tide with at least four and a half feet of water."
"3139",1661,"the bedroom window was a broad one and opened from below."
"3140",1661,"on examination traces of blood were to be seen upon the windowsill, and several scattered drops were visible upon the wooden floor of the bedroom."
"3141",1661,"thrust away behind a curtain in the front room were all the clothes of mr."
"3142",1661,"neville st."
"3143",1661,"clair, with the exception of his coat."
"3144",1661,"his boots, his socks, his hat, and his watch--all were there."
"3145",1661,"there were no signs of violence upon any of these garments, and there were no other traces of mr."
"3146",1661,"neville st."
"3147",1661,"clair."
"3148",1661,"out of the window he must apparently have gone for no other exit could be discovered, and the ominous bloodstains upon the sill gave little promise that he could save himself by swimming, for the tide was at its very highest at the moment of the tragedy."
"3149",1661,"""and now as to the villains who seemed to be immediately implicated in the matter."
"3150",1661,"the lascar was known to be a man of the vilest antecedents, but as, by mrs."
"3151",1661,"st."
"3152",1661,"clair's story, he was known to have been at the foot of the stair within a very few seconds of her husband's appearance at the window, he could hardly have been more than an accessory to the crime."
"3153",1661,"his defence was one of absolute ignorance, and he protested that he had no knowledge as to the doings of hugh boone, his lodger, and that he could not account in any way for the presence of the missing gentleman's clothes."
"3154",1661,"""so much for the lascar manager."
"3155",1661,"now for the sinister cripple who lives upon the second floor of the opium den, and who was certainly the last human being whose eyes rested upon neville st."
"3156",1661,"clair."
"3157",1661,"his name is hugh boone, and his hideous face is one which is familiar to every man who goes much to the city."
"3158",1661,"he is a professional beggar, though in order to avoid the police regulations he pretends to a small trade in wax vestas."
"3159",1661,"some little distance down threadneedle street, upon the left-hand side, there is, as you may have remarked, a small angle in the wall."
"3160",1661,"here it is that this creature takes his daily seat, cross-legged with his tiny stock of matches on his lap, and as he is a piteous spectacle a small rain of charity descends into the greasy leather cap which lies upon the pavement beside him."
"3161",1661,"i have watched the fellow more than once before ever i thought of making his professional acquaintance, and i have been surprised at the harvest which he has reaped in a short time."
"3162",1661,"his appearance, you see, is so remarkable that no one can pass him without observing him."
"3163",1661,"a shock of orange hair, a pale face disfigured by a horrible scar, which, by its contraction, has turned up the outer edge of his upper lip, a bulldog chin, and a pair of very penetrating dark eyes, which present a singular contrast to the colour of his hair, all mark him out from amid the common crowd of mendicants and so, too, does his wit, for he is ever ready with a reply to any piece of chaff which may be thrown at him by the passers-by."
"3164",1661,"this is the man whom we now learn to have been the lodger at the opium den, and to have been the last man to see the gentleman of whom we are in quest."""
"3165",1661,"""but a cripple!"""
"3166",1661,"said i."
"3167",1661,"""what could he have done single-handed against a man in the prime of life?"""
"3168",1661,"""he is a cripple in the sense that he walks with a limp; but in other respects he appears to be a powerful and well-nurtured man."
"3169",1661,"surely your medical experience would tell you, watson, that weakness in one limb is often compensated for by exceptional strength in the others."""
"3170",1661,"""pray continue your narrative."""
"3171",1661,"""mrs."
"3172",1661,"st."
"3173",1661,"clair had fainted at the sight of the blood upon the window, and she was escorted home in a cab by the police, as her presence could be of no help to them in their investigations."
"3174",1661,"inspector barton, who had charge of the case, made a very careful examination of the premises, but without finding anything which threw any light upon the matter."
"3175",1661,"one mistake had been made in not arresting boone instantly, as he was allowed some few minutes during which he might have communicated with his friend the lascar, but this fault was soon remedied, and he was seized and searched, without anything being found which could incriminate him."
"3176",1661,"there were, it is true, some blood-stains upon his right shirt-sleeve, but he pointed to his ring-finger, which had been cut near the nail, and explained that the bleeding came from there, adding that he had been to the window not long before, and that the stains which had been observed there came doubtless from the same source."
"3177",1661,"he denied strenuously having ever seen mr."
"3178",1661,"neville st."
"3179",1661,"clair and swore that the presence of the clothes in his room was as much a mystery to him as to the police."
"3180",1661,"as to mrs."
"3181",1661,"st."
"3182",1661,"clair's assertion that she had actually seen her husband at the window, he declared that she must have been either mad or dreaming."
"3183",1661,"he was removed, loudly protesting, to the police-station, while the inspector remained upon the premises in the hope that the ebbing tide might afford some fresh clue."
"3184",1661,"""and it did, though they hardly found upon the mud-bank what they had feared to find."
"3185",1661,"it was neville st."
"3186",1661,"clair's coat, and not neville st."
"3187",1661,"clair, which lay uncovered as the tide receded."
"3188",1661,"and what do you think they found in the pockets?"""
"3189",1661,"""i cannot imagine."""
"3190",1661,"""no, i don't think you would guess."
"3191",1661,"every pocket stuffed with pennies and half-pennies--421 pennies and 270 half-pennies."
"3192",1661,"it was no wonder that it had not been swept away by the tide."
"3193",1661,"but a human body is a different matter."
"3194",1661,"there is a fierce eddy between the wharf and the house."
"3195",1661,"it seemed likely enough that the weighted coat had remained when the stripped body had been sucked away into the river."""
"3196",1661,"""but i understand that all the other clothes were found in the room."
"3197",1661,"would the body be dressed in a coat alone?"""
"3198",1661,"""no, sir, but the facts might be met speciously enough."
"3199",1661,"suppose that this man boone had thrust neville st."
"3200",1661,"clair through the window, there is no human eye which could have seen the deed."
"3201",1661,"what would he do then?"
"3202",1661,"it would of course instantly strike him that he must get rid of the tell-tale garments."
"3203",1661,"he would seize the coat, then, and be in the act of throwing it out, when it would occur to him that it would swim and not sink."
"3204",1661,"he has little time, for he has heard the scuffle downstairs when the wife tried to force her way up, and perhaps he has already heard from his lascar confederate that the police are hurrying up the street."
"3205",1661,"there is not an instant to be lost."
"3206",1661,"he rushes to some secret hoard, where he has accumulated the fruits of his beggary, and he stuffs all the coins upon which he can lay his hands into the pockets to make sure of the coat's sinking."
"3207",1661,"he throws it out, and would have done the same with the other garments had not he heard the rush of steps below, and only just had time to close the window when the police appeared."""
"3208",1661,"""it certainly sounds feasible."""
"3209",1661,"""well, we will take it as a working hypothesis for want of a better."
"3210",1661,"boone, as i have told you, was arrested and taken to the station, but it could not be shown that there had ever before been anything against him."
"3211",1661,"he had for years been known as a professional beggar, but his life appeared to have been a very quiet and innocent one."
"3212",1661,"there the matter stands at present, and the questions which have to be solved--what neville st."
"3213",1661,"clair was doing in the opium den, what happened to him when there, where is he now, and what hugh boone had to do with his disappearance--are all as far from a solution as ever."
"3214",1661,"i confess that i cannot recall any case within my experience which looked at the first glance so simple and yet which presented such difficulties."""
"3215",1661,"while sherlock holmes had been detailing this singular series of events, we had been whirling through the outskirts of the great town until the last straggling houses had been left behind, and we rattled along with a country hedge upon either side of us."
"3216",1661,"just as he finished, however, we drove through two scattered villages, where a few lights still glimmered in the windows."
"3217",1661,"""we are on the outskirts of lee,"" said my companion."
"3218",1661,"""we have touched on three english counties in our short drive, starting in middlesex, passing over an angle of surrey, and ending in kent."
"3219",1661,"see that light among the trees?"
"3220",1661,"that is the cedars, and beside that lamp sits a woman whose anxious ears have already, i have little doubt, caught the clink of our horse's feet."""
"3221",1661,"""but why are you not conducting the case from baker street?"""
"3222",1661,"i asked."
"3223",1661,"""because there are many inquiries which must be made out here."
"3224",1661,"mrs."
"3225",1661,"st."
"3226",1661,"clair has most kindly put two rooms at my disposal, and you may rest assured that she will have nothing but a welcome for my friend and colleague."
"3227",1661,"i hate to meet her, watson, when i have no news of her husband."
"3228",1661,"here we are."
"3229",1661,"whoa, there, whoa!"""
"3230",1661,"we had pulled up in front of a large villa which stood within its own grounds."
"3231",1661,"a stable-boy had run out to the horse's head, and springing down, i followed holmes up the small, winding gravel-drive which led to the house."
"3232",1661,"as we approached, the door flew open, and a little blonde woman stood in the opening, clad in some sort of light mousseline de soie, with a touch of fluffy pink chiffon at her neck and wrists."
"3233",1661,"she stood with her figure outlined against the flood of light, one hand upon the door, one half-raised in her eagerness, her body slightly bent, her head and face protruded, with eager eyes and parted lips, a standing question."
"3234",1661,"""well?"""
"3235",1661,"she cried, ""well?"""
"3236",1661,"and then, seeing that there were two of us, she gave a cry of hope which sank into a groan as she saw that my companion shook his head and shrugged his shoulders."
"3237",1661,"""no good news?"""
"3238",1661,"""none."""
"3239",1661,"""no bad?"""
"3240",1661,"""no."""
"3241",1661,"""thank god for that."
"3242",1661,"but come in."
"3243",1661,"you must be weary, for you have had a long day."""
"3244",1661,"""this is my friend, dr."
"3245",1661,"watson."
"3246",1661,"he has been of most vital use to me in several of my cases, and a lucky chance has made it possible for me to bring him out and associate him with this investigation."""
"3247",1661,"""i am delighted to see you,"" said she, pressing my hand warmly."
"3248",1661,"""you will, i am sure, forgive anything that may be wanting in our arrangements, when you consider the blow which has come so suddenly upon us."""
"3249",1661,"""my dear madam,"" said i, ""i am an old campaigner, and if i were not i can very well see that no apology is needed."
"3250",1661,"if i can be of any assistance, either to you or to my friend here, i shall be indeed happy."""
"3251",1661,"""now, mr."
"3252",1661,"sherlock holmes,"" said the lady as we entered a well-lit dining-room, upon the table of which a cold supper had been laid out, ""i should very much like to ask you one or two plain questions, to which i beg that you will give a plain answer."""
"3253",1661,"""certainly, madam."""
"3254",1661,"""do not trouble about my feelings."
"3255",1661,"i am not hysterical, nor given to fainting."
"3256",1661,"i simply wish to hear your real, real opinion."""
"3257",1661,"""upon what point?"""
"3258",1661,"""in your heart of hearts, do you think that neville is alive?"""
"3259",1661,"sherlock holmes seemed to be embarrassed by the question."
"3260",1661,"""frankly, now!"""
"3261",1661,"she repeated, standing upon the rug and looking keenly down at him as he leaned back in a basket-chair."
"3262",1661,"""frankly, then, madam, i do not."""
"3263",1661,"""you think that he is dead?"""
"3264",1661,"""i do."""
"3265",1661,"""murdered?"""
"3266",1661,"""i don't say that."
"3267",1661,"perhaps."""
"3268",1661,"""and on what day did he meet his death?"""
"3269",1661,"""on monday."""
"3270",1661,"""then perhaps, mr."
"3271",1661,"holmes, you will be good enough to explain how it is that i have received a letter from him to-day."""
"3272",1661,"sherlock holmes sprang out of his chair as if he had been galvanised."
"3273",1661,"""what!"""
"3274",1661,"he roared."
"3275",1661,"""yes, to-day."""
"3276",1661,"she stood smiling, holding up a little slip of paper in the air."
"3277",1661,"""may i see it?"""
"3278",1661,"""certainly."""
"3279",1661,"he snatched it from her in his eagerness, and smoothing it out upon the table he drew over the lamp and examined it intently."
"3280",1661,"i had left my chair and was gazing at it over his shoulder."
"3281",1661,"the envelope was a very coarse one and was stamped with the gravesend postmark and with the date of that very day, or rather of the day before, for it was considerably after midnight."
"3282",1661,"""coarse writing,"" murmured holmes."
"3283",1661,"""surely this is not your husband's writing, madam."""
"3284",1661,"""no, but the enclosure is."""
"3285",1661,"""i perceive also that whoever addressed the envelope had to go and inquire as to the address."""
"3286",1661,"""how can you tell that?"""
"3287",1661,"""the name, you see, is in perfectly black ink, which has dried itself."
"3288",1661,"the rest is of the greyish colour, which shows that blotting-paper has been used."
"3289",1661,"if it had been written straight off, and then blotted, none would be of a deep black shade."
"3290",1661,"this man has written the name, and there has then been a pause before he wrote the address, which can only mean that he was not familiar with it."
"3291",1661,"it is, of course, a trifle, but there is nothing so important as trifles."
"3292",1661,"let us now see the letter."
"3293",1661,"ha!"
"3294",1661,"there has been an enclosure here!"""
"3295",1661,"""yes, there was a ring."
"3296",1661,"his signet-ring."""
"3297",1661,"""and you are sure that this is your husband's hand?"""
"3298",1661,"""one of his hands."""
"3299",1661,"""one?"""
"3300",1661,"""his hand when he wrote hurriedly."
"3301",1661,"it is very unlike his usual writing, and yet i know it well."""
"3302",1661,"""'dearest do not be frightened."
"3303",1661,"all will come well."
"3304",1661,"there is a huge error which it may take some little time to rectify."
"3305",1661,"wait in patience.--neville.'"
"3306",1661,"written in pencil upon the fly-leaf of a book, octavo size, no water-mark."
"3307",1661,"hum!"
"3308",1661,"posted to-day in gravesend by a man with a dirty thumb."
"3309",1661,"ha!"
"3310",1661,"and the flap has been gummed, if i am not very much in error, by a person who had been chewing tobacco."
"3311",1661,"and you have no doubt that it is your husband's hand, madam?"""
"3312",1661,"""none."
"3313",1661,"neville wrote those words."""
"3314",1661,"""and they were posted to-day at gravesend."
"3315",1661,"well, mrs."
"3316",1661,"st."
"3317",1661,"clair, the clouds lighten, though i should not venture to say that the danger is over."""
"3318",1661,"""but he must be alive, mr."
"3319",1661,"holmes."""
